MhswID,IPS1,IPS2,IPS3,IPS4,IPS5,IPS6,IPS7,IPS8,SKS1,SKS2,SKS3,SKS4,SKS5,SKS6,SKS7,SKS8,P1,P2,P3,P4,P5,P6,P7,P8,AMS
143010144,2.29,3.29,1.93,2.33,3,2.36,3.19,2.88,14,28,43,55,67,78,105,113,78.92,0,0,0,61.89,54.62,0,51.02,0
143010145,2.53,3,1.67,2.3,2.33,2.61,3.58,2.54,17,34,38,55,75,93,118,125,95.24,0,0,0,89.2,83.33,0,70.35,0
143010147,2.92,2.84,2.5,2.21,3.14,2.53,2.73,2.5,12,28,40,54,69,78,93,101,75.34,0,0,0,41.03,59.99,0,26.19,1
143010151,3.06,3.11,2.1,2.48,2.78,2.73,3.06,2.31,17,34,51,74,83,98,118,125,96.28,0,0,0,86.49,83.21,0,88.09,1
143010057,2.47,3.21,2.82,2.35,2.85,2.65,2.76,2,13,32,52,69,92,106,129,132,97.5,0,0,0,80.7,82.48,0,15,1
143010152,2.84,3.47,2.55,3.04,2.91,3.18,3.76,2.64,16,35,52,75,95,114,135,140,96.01,0,0,0,87.87,82.67,0,62.14,0
143010153,2.95,3.32,2.45,2.55,2.58,2.75,3.53,3.1,17,36,51,66,82,99,125,133,95.38,0,0,0,80.48,89.52,0,64.84,0
143010157,2.74,3.05,2.32,2.48,2.75,2.33,2.73,2.42,19,38,60,83,95,101,112,121,97.92,0,0,0,75.02,59.28,0,72.38,0
143010109,2.47,2.79,2.41,2.56,3,2.89,2.85,3.2,14,30,47,62,88,103,118,130,90.59,0,0,0,93.12,86.64,0,88.66,0
143010116,2.63,2.56,2.64,2.76,2.92,2.82,3.17,3.2,13,23,45,59,68,79,109,124,83.91,0,0,0,83.21,79.82,0,85.23,0
143010033,2.65,3.16,2.6,2.39,2.91,2.8,2.4,4,17,36,55,78,103,123,128,130,92.88,0,0,0,84.42,78.14,0,0,0
143010042,2.53,2.74,2.53,2.76,3.05,3.5,3.3,2,11,30,53,67,89,109,141,141,98.36,0,0,0,93.93,86.09,0,55.71,0
143010035,3.84,3.63,3.17,3.87,3.78,3.25,3.77,4,19,38,59,82,108,128,141,143,89.47,0,0,0,92.01,84.94,0,0,0
143010166,2.16,3.05,3.46,3.15,2.75,3.17,3,3.57,16,32,45,65,82,100,122,129,85.63,0,0,0,82.81,83.03,0,46.19,0
143010168,2.11,3.42,2.4,2.65,2.94,3.36,3.47,3.29,13,32,55,73,90,112,133,140,96.56,0,0,0,96.13,93.15,0,61.9,0
143010125,2.21,2.63,2,2.65,2.33,3.2,2.79,3.7,16,29,44,61,82,102,119,129,76.01,0,0,0,82.7,78.87,0,72.26,0
143010110,2.27,2.65,2.67,2.58,2.93,2.84,3.28,3.6,12,26,42,54,72,91,124,134,80.68,0,0,0,86.96,94.58,0,46.05,0
143010093,3.16,3.58,3.25,3.17,3.88,3.16,3.4,4,19,38,59,82,109,128,138,140,90.92,0,0,0,86.01,87.21,0,0,0
143010102,3.11,3.21,2.92,3,3.43,3.1,3.06,4,16,32,50,73,97,117,132,135,89.19,0,0,0,83.79,84.28,0,54.28,0
143010064,3.63,3.32,3.04,3.39,3.78,3.74,3.65,4,19,38,59,82,105,124,141,143,97.17,0,0,0,97.1,91.3,0,0,0
143010087,2.63,2.71,2.56,2.61,2.89,2.67,2.53,2.81,19,30,44,59,75,90,114,127,82.28,0,0,0,79.31,72.97,0,34.76,0
143010038,2.18,3.11,3.06,3.13,3.67,3.75,3.67,4,11,30,45,68,97,117,135,137,93.19,0,0,0,96.19,90.44,0,0,0
143010083,2.58,2.94,2.36,2.29,2.65,2.86,3.06,2.27,16,33,55,66,83,97,118,129,91.6,0,0,0,90.95,89.64,0,42.46,0
143010173,3.05,3.53,3.5,3.43,3.25,3.8,3.77,4,13,32,62,85,105,125,138,144,95.24,0,0,0,75.64,89.1,0,0,0
143010165,2.76,2.94,2.6,3,3.18,3.18,3.88,1,17,31,50,70,98,120,136,136,83.76,0,0,0,86.99,91.15,0,97.14,1
143010055,2.57,3.21,2.2,2.94,2.56,2.59,3,2.88,9,23,44,58,81,92,121,129,94.89,0,0,0,93.06,81.71,0,74.17,0
143010117,2.58,3.42,2.86,2.65,2.91,3.1,3.21,2.5,13,32,57,74,90,107,129,132,98.93,0,0,0,97.3,94.58,0,91.42,0
143010079,2.79,3,2.18,2.5,3,2.89,2.9,2.06,16,35,57,69,89,108,138,140,92.02,0,0,0,89.86,79.7,0,57.14,0
143010098,3.37,3.05,3.13,2.91,3.38,3.45,3.63,3.33,16,32,56,79,103,125,141,147,95.14,0,0,0,87.49,85.35,0,0,0
143010171,2.11,2.53,1.83,2.65,3,2.8,2.62,2.25,13,29,42,59,77,92,108,120,87.44,0,0,0,75.93,84.66,0,55.23,0
143010178,2.95,3.58,2.63,2.79,3.23,2.42,2.13,2.88,14,33,46,57,79,88,118,121,98.3,0,0,0,64.05,66.42,0,57.14,0
143010167,2.16,3.42,2.29,3,2.33,2.85,3.65,4,16,35,55,75,87,107,130,134,96.56,0,0,0,88.54,80.2,0,74.28,0
143010088,3.74,3.89,3.88,3.74,3.62,3.68,4,4,19,38,62,85,106,125,138,144,99.11,0,0,0,91.43,79.57,0,0,0
143010129,2.32,2.95,1.88,2.44,2.67,2.12,2.4,2.68,16,35,45,60,75,89,104,117,90.07,0,0,0,85.59,80.14,0,80.15,0
143010182,2.37,2.53,1.93,2.33,2.27,2.29,3.06,2.67,16,33,48,57,77,91,116,126,83.39,0,0,0,83.46,82.85,0,56.32,0
143010186,2.63,3.32,2.5,2.74,2.95,3.25,3.6,4,13,32,52,75,101,121,136,140,98.07,0,0,0,91.65,92.44,0,0,0
143010187,3.47,3.84,3.42,3.35,3.39,3.68,4,4,19,38,62,85,105,127,138,144,98.96,0,0,0,95.15,91.9,0,0,0
143010142,2.79,3.16,3.27,2.87,3.78,3.55,3.88,4,16,35,58,78,101,121,138,140,93.17,0,0,0,91.3,88.15,0,0,0
143010180,2.79,2.84,2.27,2.74,2.67,2.83,3.72,3.1,16,32,48,68,92,112,133,140,96.61,0,0,0,79.37,90.15,0,83.8,0
143010188,3.37,3.74,3.46,3,4,3.64,4,3.67,19,38,62,82,105,127,141,150,92.74,0,0,0,93.2,99.1,0,48.21,0
143010179,2.26,2.81,1.7,2,2.44,2.6,2.87,2.55,13,29,40,51,69,84,108,119,97.82,0,0,0,74.24,87.14,0,68.38,1
143010189,2.58,3.32,2.82,2.35,2.88,2.61,2.9,2.5,16,35,50,67,90,108,134,138,87.67,0,0,0,91.52,89.68,0,85.71,0
143010175,2.68,3.32,2.5,2.09,3,2.93,3.27,2.5,16,35,52,68,77,92,115,120,95.68,0,0,0,67.34,75.42,0,39.41,1
143010084,2.58,2.84,2.77,2.43,2.95,2.95,3.25,3.57,16,35,60,81,103,120,136,135,95.68,0,0,0,96.28,88.98,0,89.99,0
143010191,2.32,2.94,1.67,2.57,2.83,2.47,2.61,2.38,16,33,43,57,79,93,117,125,89.63,0,0,0,73.1,71.78,0,52.04,0
143010194,3,3.37,3.05,3.13,3.61,3.5,3.8,4,19,38,60,83,106,126,141,147,94.09,0,0,0,99.79,84.92,0,0,0
143010196,3.05,3.58,2.82,3.35,3.68,3.5,3.44,4,19,38,60,83,102,122,141,143,95.65,0,0,0,93.09,87.99,0,0,0
143010197,3.37,3.37,3.17,3.22,3.65,3.25,3.31,4,19,38,62,85,108,128,141,143,98.93,0,0,0,92.9,83.92,0,100,0
143010198,3.05,3.37,3,3.2,3.45,3.7,3.83,4,19,38,54,74,102,125,143,147,88.95,0,0,0,80.77,78.89,0,0,0
143010202,3.32,3.68,3.58,3.78,3.87,3.95,4,4,19,38,62,85,108,128,141,147,95.83,0,0,0,98.12,97.22,0,0,0
143010208,2.42,2.42,1.75,2.59,2.2,2.86,2.53,3,16,35,47,61,77,84,108,119,84.91,0,0,0,56.14,46.42,0,65.14,1
143010210,2.05,2.32,1.43,1.82,2.67,2.67,2.69,2.55,16,35,43,57,72,84,95,106,86.02,0,0,0,56.39,42.69,0,52.22,1
143010212,3.05,3.47,2.44,2.96,2.2,2.9,2.53,4,19,38,51,74,101,121,136,138,92.92,0,0,0,80.19,80.93,0,0,0
143010219,2.42,2.53,2,2,2.2,1.7,2,2.88,16,35,43,49,67,77,96,104,95.08,0,0,0,61.85,45.83,0,58.57,1
143010214,3.53,3.58,2.96,2.74,2.77,3.35,3.33,3.4,19,38,62,82,92,109,124,129,93.71,0,0,0,72.02,64.68,0,30.95,0
143010215,2.58,2.84,2.55,2.86,2.85,3.05,3.2,2.79,16,29,49,61,76,96,119,130,90.52,0,0,0,80.12,84.92,0,69.04,0
143010218,2.63,3.26,2.91,3.57,3.77,3.82,4,4,13,32,57,80,102,124,138,144,94.23,0,0,0,92.63,91.34,0,0,0
143010220,3,3.53,3.23,3.26,3.52,3.85,3.75,4,16,35,60,83,106,126,138,140,96.99,0,0,0,100,94.84,0,0,0
143010223,2.44,2.95,2.7,3.09,3.23,3.24,3.44,4,13,32,55,75,100,117,138,140,85.03,0,0,0,94.51,93.04,0,68,0
143010225,2.05,3.42,3.25,3.39,3.46,3.73,3.63,4,8,24,48,68,98,120,143,143,90.13,0,0,0,92.99,76.42,0,0,0
143010227,2.37,3.47,2.8,2.9,3.45,3.37,3.85,4,11,30,53,71,94,113,138,140,92.28,0,0,0,90.18,82.38,0,0,0
143010234,3.11,3.42,3.38,3.48,3.87,3.74,3.73,4,19,35,59,79,105,124,135,144,94.64,0,0,0,88.99,95.53,0,71.42,0
143010237,2.21,2.24,2.17,2.2,2.67,2.55,2.7,2.11,13,30,48,63,78,89,120,133,89.19,0,0,0,69.37,70.95,0,38.92,1
143010242,2.47,3.16,2.45,3,3.3,3.53,3.57,2,19,38,58,81,101,120,141,141,93.18,0,0,0,87.39,87.52,0,50,1
143010243,2.68,2.79,2.68,3.1,3.05,2.83,3.45,4,16,35,57,74,96,113,130,135,92.08,0,0,0,81.81,81.9,0,48.8,1
143010228,2.11,2.53,2.35,3.05,3.41,2.78,3.14,3.14,8,19,37,56,76,93,117,128,94.13,0,0,0,91.92,93.87,0,93.21,1
143010230,1.84,2.79,2.38,2.67,2.41,3.14,3.08,2.63,16,32,45,60,83,97,116,135,83.85,0,0,0,82.22,64.3,0,84.09,1
143010245,1.95,2.86,2.08,2,2.71,2.9,2.46,2.57,13,27,42,46,53,63,87,86,90.58,0,0,0,49.44,79.28,0,32.34,1
143010241,2.68,3.42,2.91,3.43,3.32,3.82,3.79,4,14,33,54,77,100,122,141,147,93.03,0,0,0,95.09,82.93,0,0,0
143010247,3.63,3.84,3.5,4,3.86,3.95,3.83,4,19,38,62,85,106,126,144,146,99.79,0,0,0,93.61,89.68,0,0,0
143010249,3.53,3.58,3.33,4,3.92,3.73,3.81,4,19,38,62,85,109,131,147,153,94.97,0,0,0,90.44,83.17,0,0,0
143010224,1.65,2.58,2.27,2.73,2.67,2.33,2.29,3,11,30,51,66,81,87,96,100,66.44,0,0,0,53.55,42.06,0,43.39,1
143010252,2.47,2.53,2.07,2.65,3,2.33,2.79,2.5,16,33,45,65,85,100,117,127,85.68,0,0,0,79.39,62.34,0,69.16,0
143020410,3.05,3.32,3.29,3.76,3.57,3.65,3.83,3.71,11,28,49,67,106,121,133,140,89.78,0,0,0,95.59,97.7,0,71.42,0
143010253,3.68,3.84,3.13,3.05,3.46,3.06,3.7,3.4,19,38,59,80,107,125,135,140,93.21,0,0,0,84.64,67.93,0,29.33,0
143010251,3.63,3.68,3.38,3.48,4,3.59,3.77,4,19,35,57,77,106,125,141,143,94.97,0,0,0,94.07,85.71,0,0,0
143010256,2.13,3.05,2.67,2.95,3.55,3.2,3.39,4,13,32,50,71,93,113,131,133,96.1,0,0,0,87.19,84.92,0,33.33,1
143010257,1.95,2.74,2.39,2.7,2.95,3.09,2.85,2.88,16,35,53,70,90,113,136,141,82.28,0,0,0,80.34,79.93,0,48.85,1
143010258,1.62,2.37,2.13,2.25,2.36,2.42,2.21,2.63,8,24,45,52,71,80,97,110,81.32,0,0,0,67.03,69.8,0,69.41,1
143010261,2,3.32,2.6,2.65,2.94,2.95,2.93,2,14,33,51,65,87,107,130,130,97.26,0,0,0,87.27,87.3,0,49.52,1
143010262,1.77,2.47,2.2,2.53,3.11,3,2.77,3,10,29,50,62,74,80,93,103,83,0,0,0,49.77,59.28,0,47.55,1
143010263,2.16,2.76,2.24,2.35,2.75,3.5,2.65,2.31,16,33,50,64,82,96,113,126,75.78,0,0,0,77.94,80.31,0,47.61,1
143040296,2.75,2.74,2.85,2.94,2.82,2.8,2.8,3,20,33,47,59,87,102,114,127,94.82,0,100,100,95.24,85.18,78.29,74.29,1
143060003,2.75,3.26,3.27,2.74,2.33,2.37,1.92,2.91,17,36,58,79,95,107,118,126,95.19,0,0,0,88.26,72.94,0,60.15,1
143020062,3.11,2.94,3.29,3.38,3.35,3.15,3.43,4,13,24,49,69,96,114,137,140,100,0,0,0,89.46,74.46,0,58.33,0
143020356,3.21,3.05,2.92,2.52,3.43,3.05,4,3,13,30,50,67,105,125,137,139,81.43,0,0,0,86.5,83.33,0,28.57,0
153040013,3.6,3.84,3.4,3.59,3.15,3.75,3.63,4,22,41,65,87,107,127,135,138,100,100,97.14,97.32,98.98,91.79,92.86,85.71,0
153040004,2.95,3.42,3.2,3.16,3.55,3.45,3,2.63,22,41,65,84,104,124,130,138,98.37,90.82,94.29,81.61,87.76,85.36,52.38,89.29,0
153040005,2.25,2.42,2.41,2.47,2.25,2.89,2.64,3.07,11,28,44,55,78,96,117,132,100,96.33,84.49,78.04,85.31,86.33,86.79,83.43,0
153040007,3.75,4,4,3.36,3.3,4,4,4,22,41,65,87,107,127,135,138,100,100,100,99.11,99.8,98.75,85.71,92.86,0
153040011,3.65,4,4,3.32,3.4,3.8,3.5,4,22,41,65,87,107,127,133,138,100,97.76,97.14,96.43,95.92,91.96,89.29,84.29,0
153040062,1.95,2.54,2.33,2.8,1.5,4,2,3,20,33,50,65,68,72,84,98,87.55,82.04,66.67,67.38,50.95,40.89,50.71,53.75,0
153040018,2.8,3.21,3,2.82,2.85,3.55,3.5,3.4,19,38,65,87,107,127,133,138,100,98.78,97.62,96.07,95.92,90,89.29,85.71,0
153040024,3.2,3.84,3.4,3.32,3.45,3.6,3.5,4,22,41,65,87,107,127,133,138,100,100,98.57,96.43,97.76,93.75,89.29,92.86,0
153040025,2.9,3.84,3.4,3.23,3.45,3.54,3,3.63,16,35,65,87,107,120,133,138,100,93.06,98.57,98.04,96.94,28.57,89.29,85,0
153040022,3,3.42,3.2,3.36,3.15,3.3,3,4,19,38,62,81,101,124,136,138,100,96.73,94.29,93.57,88.57,90.16,64.29,0,0
153040037,2.8,3.05,3.4,3.18,3.15,3.65,4,4,22,41,65,87,107,127,133,138,100,98.78,97.14,95.54,93.88,91.96,92.86,90,0
153040038,1.85,2.16,2.12,2.21,2.12,2.38,3,2.94,13,29,56,70,93,109,118,132,100,86.73,82.65,67.76,86.33,86.43,85,80.86,0
153040040,3.1,3.58,3,3.32,2.7,3.22,3.63,4,16,35,65,87,104,127,138,140,100,91.84,92.86,91.79,90.41,86.19,88.74,0,0
153040043,4,3.89,4,3.86,4,4,4,4,22,41,65,87,104,122,137,144,97.55,100,100,99.64,99.76,97.61,100,97.86,0
153040042,3.35,3.53,3.2,3.64,3.64,3.61,3,4,19,38,62,84,98,121,136,138,100,97.55,97.14,94.64,91.14,90.95,71.14,0,0
153040044,3.75,4,3.6,3.86,4,4,3.73,4,20,41,65,87,104,122,133,144,100,100,100,100,100,98.8,97.62,100,0
153040046,2.5,3.26,3.4,3.86,3.06,3.89,3.8,4,20,41,65,87,104,122,137,144,89.59,100,98.57,98.93,92.86,97.61,97.62,96.43,0
153040047,3.25,3.74,2.8,3.5,3.18,2.53,2.93,3,14,35,65,87,104,117,128,138,92.04,100,93.43,91.61,92.86,88.57,92.5,75.71,0
153040050,3.9,3.89,3.4,3.86,3.88,3.89,3.8,4,22,41,65,87,104,122,137,144,100,100,97.14,95.89,95.24,94.69,97.62,92.86,0
153040052,2.85,3.11,2.8,3.5,3.18,3.75,3.36,3,22,41,65,87,104,124,138,141,97.96,100,94.29,89.82,87.86,95.36,88.1,85.71,0
153040053,3,3.21,3.2,3.64,3.06,3.82,3.14,3.5,20,41,65,87,104,121,135,141,100,100,100,97.68,98.57,100,100,95.71,0
153040055,3.05,3.11,3.4,3.5,2.64,2.8,3.14,3.5,22,41,65,87,98,118,132,138,95.51,100,88,90.09,78,74.82,82.14,82.14,0
153040056,3.55,3.26,3.6,3.41,3.35,3.72,3.14,3.73,20,41,65,87,104,122,136,144,98.78,100,95.43,91.79,98.33,91.84,90.48,85,0
153040058,3.3,3.53,3.8,3.55,2.82,3.7,3.29,3,20,41,65,87,101,121,138,141,96.94,100,94.29,88.75,90.24,96.25,87.5,92.86,0
153040060,2.55,2.79,2.4,2.95,2.43,2.79,2.8,2.15,16,32,50,64,75,91,118,123,92.45,100,92.29,76.96,88.86,83.75,82.86,75.71,0
153040068,2.95,3.11,3,3.05,3,3.12,3,3.25,22,41,62,79,93,107,124,132,92.04,100,93.43,84.82,91.14,88.81,84.64,81.43,0
153040071,3.15,3.26,3,3.41,2.65,3.65,3.29,3,17,35,56,76,96,116,138,141,93.47,100,92.86,88.93,94.57,97.14,92.5,92.86,0
153040073,3,2.79,2,2.95,1.93,2.8,3,2.5,22,41,62,81,92,112,130,138,90.61,100,85.71,82.41,85.43,85.83,74.64,45.71,0
153040075,3.4,3.58,3.8,3.64,2.82,4,4,4,20,41,65,87,104,121,132,144,100,100,100,98.93,96.43,97.61,97.62,92.86,0
153040076,3.75,4,4,3.5,3.06,2.73,3,3.38,22,41,65,87,104,116,125,138,97.96,100,87.14,81.96,82.86,73.81,69.29,76.43,0
153040079,3.75,4,4,3.73,3.06,3.9,3.14,4,22,41,65,87,104,124,135,138,97.96,100,99.71,95.89,90.24,91.61,91.79,56.67,0
153040080,3.55,3.68,3.8,3.64,3.71,3.75,3.45,4,22,41,65,87,104,124,135,144,96.94,100,100,98.21,98.57,98.04,97.62,100,0
153040085,3.55,3.21,3.4,3.23,3.09,3.75,3.4,3,22,38,62,81,104,124,135,138,100,100,92.57,85.18,92.68,90.89,100,85.71,0
153040087,3.35,3.58,3.6,3.23,3.61,3.4,3,3.4,19,38,62,81,104,124,133,138,100,100,95.71,92.86,92.86,79.82,77.14,64.29,0
153040088,3.25,3.53,3.6,3.45,3.39,3.54,4,2.9,17,35,59,78,104,114,130,138,100,100,98.57,93.57,97.32,30.95,92.86,94.29,0
153040089,3.25,3.42,3.2,3.18,3.26,3.35,3.4,4,22,41,65,87,110,130,135,138,100,100,95.71,93.75,91.96,94.64,84.29,92.86,0
153040092,2.9,3.05,3.2,2.68,3.13,3.4,4,2.13,22,38,62,84,107,117,123,128,95.92,89.39,71.43,64.11,85.71,14.29,42.86,43.71,0
153040094,2.9,3.26,3.4,3.32,3,3.5,2.88,3,22,38,62,81,104,124,135,138,100,100,97.14,90.89,93.57,92.68,85,92.86,0
153040097,3.85,3.89,4,3.86,3.74,3.9,4,4,22,41,65,87,110,130,135,140,100,100,98.57,98.21,98.21,97.14,100,92.86,0
153040098,3.5,3.74,3.2,3.27,3.35,3.55,2.88,4,22,41,65,87,110,130,135,138,100,100,91.43,90.89,87.5,93.75,59.05,84.29,0
153040099,2.95,3.26,3,2.86,3.3,2.9,3,3.5,19,38,62,81,101,121,135,138,100,100,89.71,88.75,91.84,87.32,83.57,67.14,0
153040102,2.5,2.79,2.67,2.36,2.55,2.95,2.5,3,16,29,53,69,95,115,124,129,100,100,78.57,80.36,84.29,82.14,52.38,78.57,0
153040103,3.25,3.26,3.4,3.5,3.52,3.3,3.6,3.5,19,38,62,84,107,127,135,138,100,100,94.29,94.64,98.21,95.54,100,92.14,0
153040105,3.2,3.37,3.6,3.27,2.87,3.05,3,3.4,22,38,62,84,110,130,133,138,100,100,92.86,91.79,85.54,80.89,77.14,70.71,0
153040107,2.55,2.79,3.2,2.73,2.87,2.85,2,2.88,20,36,62,78,101,121,133,138,100,100,94.29,92.86,93.57,94.64,92.14,82.14,0
153040108,3.2,3.21,3.2,3.14,2.74,3.2,2,2.4,22,38,62,81,104,124,133,138,100,100,97.14,94.46,93.93,90.18,86.43,85.71,0
153040109,3.75,4,3.8,3.64,3.87,4,4,4,22,41,65,87,110,130,135,138,100,100,97.14,93.84,97.59,93.39,92.86,85.71,0
153040112,3.35,3.42,3,3.14,3.3,3.35,3.25,3.75,22,41,65,87,107,127,135,144,100,100,89.71,89.11,97.76,87.5,88.57,81.43,0
153040117,3.15,3.42,2.2,2.77,2.82,3.25,3,2.8,22,41,59,75,92,112,133,138,100,100,92.29,93.75,92.38,88.39,91.07,92.86,0
153040119,2.5,3.26,2.2,2.64,2.7,3.35,3.33,3.4,18,39,59,75,95,115,133,138,100,100,90,91.79,92.86,85.36,85.71,39.29,0
153040114,3.5,3.68,3.6,3.09,3.26,3.9,3.4,3,22,41,65,87,110,130,135,138,100,100,98.29,94.64,95.18,85.54,92.86,85.71,0
153040121,3,3.26,2.8,3.05,2.85,3.4,4,3.6,22,41,62,84,107,127,135,138,100,100,99.43,96.43,97.96,95.54,85.71,92.86,0
153040122,2.5,2.95,2,2.45,2,2.15,2.33,2,22,41,62,84,98,118,127,121,97.14,92.24,72.29,76.61,74.52,72.86,80.48,64.29,0
153040125,3.75,3.89,4,3.86,3.61,3.85,4,4,22,41,65,87,107,127,133,138,100,100,98.29,95.54,95.54,92.86,85,84.29,0
153040126,3.7,4,3.8,3.86,3.61,3.85,3.4,4,22,41,65,87,110,130,135,138,100,100,92.86,87.5,92.68,88.93,92.86,78.57,0
153040127,2.9,3.26,3.2,2.95,3.39,3.7,3.4,3,19,38,62,78,101,121,135,138,100,100,100,97.14,100,97.77,84.29,98.57,0
153040133,3.85,4,3.6,3.59,3,3.55,4,4,20,41,62,84,101,121,133,138,100,90.41,95.43,98.75,94.08,90.89,80.48,92.86,0
153040137,3.25,3.11,2.6,2.36,2.55,2.75,3,2.8,22,38,59,78,98,118,133,136,100,83.88,88.28,88.39,88.98,82.86,62.5,44.29,0
153040136,3.05,3.53,3,3.18,3,3.55,3,3.4,22,41,62,81,101,121,133,138,100,100,100,100,95.92,96.43,97.62,75,0
153040139,2.8,3.53,2.8,3.45,2.95,3.45,3,3,18,39,57,79,93,113,122,127,100,99.18,97.99,98.57,97.55,91.79,91.07,77.14,0
153040142,2.5,2.74,2.6,2.25,2.47,3.12,3,2.41,22,41,56,69,86,103,118,132,97.35,84.08,87.03,73.39,81.19,81.25,72.57,71.43,1
153040145,3.1,3.42,2.8,3.27,3.3,3.35,3.5,3.4,20,41,62,84,104,124,133,138,100,85.31,84.28,93.04,88.57,83.21,85.71,90,0
153040147,2.75,3.37,3,3.73,3.15,3.6,4,3,14,32,56,78,98,118,133,138,100,99.39,99.71,100,98.98,95.36,92.14,85.71,0
153040149,2.35,2.41,2.6,2.1,2.25,2.93,3,2.31,14,25,48,62,76,88,106,116,100,79.8,85.14,73.47,80.2,71.25,78.57,64.9,0
153040150,3.2,4,2.8,3.05,2.95,3.25,2.75,3.14,20,41,62,84,104,124,133,138,100,86.73,81.42,83.93,82.65,81.25,76.79,77.86,0
153040151,3.25,3.68,3,2.73,2.85,3.4,3.35,3,22,41,62,75,95,115,135,138,100,92.86,89.99,91.61,98.78,97.68,96.43,100,0
153040158,3.85,4,3.8,3.73,3.7,3.9,4,4,20,41,65,87,107,127,135,138,100,99.8,98.28,99.82,100,99.64,99.29,100,0
153040160,2.75,3.21,2.2,2.95,2.65,2.95,3.12,3.25,22,41,62,84,95,113,127,132,100,81.63,85.71,83.93,81.43,83.04,85.71,61.43,0
153040161,2.45,1.53,1.5,2.45,2.14,1.71,2,2.38,14,20,40,51,71,76,84,92,94.49,70.61,66.57,63.1,70.24,44.9,50.95,79.08,0
153040167,2.45,2.74,2.4,2.36,2.55,3.15,3,2.8,22,41,62,84,107,127,133,138,96.53,83.47,85.42,89.11,90.2,82.86,70.48,58.57,0
153010001,2.42,2.84,2.79,2.88,2.7,2.55,2.67,2.3,19,38,52,57,73,84,102,110,97.88,0,55.85,21.28,0,49.2,40.11,16.63,0
153010004,2.47,3.37,2.56,2.5,2.13,2.89,3.18,2.58,13,32,47,55,79,88,111,124,97.28,0,65.5,43.77,0,49.38,65.44,61.21,0
153010005,2.25,2.82,2.44,2.54,2.29,2.5,3.22,2.86,16,33,52,65,74,80,98,112,98.95,0,69.06,39.68,0,45.99,31.72,47.09,0
153010011,2.63,3.79,3.1,2.75,2.92,2.9,3.25,2.91,13,32,56,73,97,117,135,104,92.47,0,84.62,90.4,0,69.49,67.97,72.61,0
153010010,2.37,3.63,2.6,2.29,3.18,2.3,3.17,3,11,30,55,66,91,111,133,140,92.63,0,79.41,87.18,0,64.52,62.46,61.54,0
153010014,2.63,3.63,3.09,2.43,2.8,2.53,3.06,4,14,33,57,71,97,114,136,138,98.06,0,89.68,84.58,0,69.77,69.04,42.31,0
153010013,2.32,3.16,3.08,2.41,2.27,3.18,2.75,3,16,33,48,62,85,96,117,127,96.83,0,72.9,84.68,0,79.52,53.79,46.57,0
153010015,2.16,3,2.5,2.8,2.2,2.33,2.6,2.56,14,33,48,53,65,74,89,100,75.34,0,44.16,41.25,0,41.33,48.06,51.54,0
153010016,2.16,3.05,2.67,1.82,2.2,2.75,2.88,2.88,16,33,48,59,87,95,127,138,95.7,0,63.94,60.07,0,61.5,62.33,61.39,0
153010017,2.37,3.53,2.75,2.29,2.5,2.73,2.8,3.5,14,33,58,75,93,108,134,133,100,0,95.17,86.14,0,65.57,69.69,72.6,0
153010021,2.05,3.47,2.8,2.65,2.95,2.75,3.08,3.13,8,27,58,75,94,103,121,129,98.77,0,85.72,73.43,0,73.9,30.7,45.96,0
153010022,2.47,3.26,2.93,2.57,2.6,3,3.18,2.55,19,38,53,67,92,101,130,141,98.95,0,76.07,84.16,0,53.71,54.05,45.71,0
153010025,2.18,3.06,2.6,2.5,2.3,3.33,2.56,2.71,14,31,46,52,65,71,91,105,97.88,0,61.25,63.8,0,56.99,61.23,52.32,0
153010027,2.74,3.57,3.05,2.65,2.86,2.74,2.91,3.1,19,33,55,72,94,113,130,140,96.72,0,81.12,92.91,0,82.24,57.08,36.26,0
153010028,3.11,3.21,3.46,2.87,3.42,3.55,3.6,4,14,28,49,66,98,120,141,141,99.82,0,90.04,94.89,0,79.65,69.96,76.92,0
153010029,2.79,3.53,2.86,3,3.4,3.35,3.67,3.5,14,30,54,74,97,117,138,140,96.68,0,94.45,95.31,0,89.04,69.47,69.23,0
153010030,3.58,3.68,3.88,3.3,3.63,3.5,3.2,4,19,38,62,82,104,124,144,153,95.04,0,90.51,84.55,0,69.11,80.38,75,0
153010031,2.63,3.82,3.18,2.82,3.3,3.16,3.4,4,13,30,52,66,95,114,138,140,98.77,0,80.93,88.64,0,77.89,79.64,0,0
153010037,3.53,3.26,3.42,3.43,3.83,3.65,3.81,4,19,35,53,76,106,129,143,147,100,0,99.66,97.9,0,98.7,95.9,0,0
153010038,3.37,3.21,3.58,3.3,3.5,3.35,3,4,19,35,56,76,100,117,144,146,93.56,0,88.19,86.66,0,76.46,73.17,0,0
153010043,2.06,3.29,2.44,2.59,3.14,2.9,3.12,2.8,8,25,49,60,82,102,138,138,98.95,0,90.27,89.28,0,78.09,81.52,74.49,0
153010049,1.94,2.74,2.6,2.5,2.88,2.86,2.95,2.94,11,30,48,59,83,97,120,135,94.03,0,82.38,87.04,0,86.28,75.34,47.82,0
153010051,2.79,3.74,2.73,2.96,3.77,3.4,3.56,4,12,31,50,64,94,114,141,143,97.52,0,93.86,97.9,0,88.17,86.5,0,0
